16475,باختصار أبراج المحمول أو الجوال هناك
16476,كانت بتشتغل بمولدات ديزل بتحتاج
16477,إنها تتفول كل ساعتين
16478,أنظمة النقل في المدينة لما باظت الشركات
16479,عجزت عن إنها توصل الديزل للمولدات
16480,وبالتالي الأبراج وقفت والشبكة عطلت
16481,بس عارفين إيه الأخطر من انهيار
16482,شبكة المحمول 
16483,وقوع شبكة الكهربا
16484,تقريباً معظم القطاعات الحيوية في
16485,كل الدول بتعتمد على الكهربا
16486,في الكهربا في شرق الولايات المتحدة
16487,وأجزاء من كندا
16488,حجم الخساير اللي تسبب فيها الانقطاع دا
16489,تخيل بقى حجم الخساير المتوقعة لو حصل
16490,هجوم نووي تسبب في خروج معظم محطات
16491,الكهربا في البلد من الخدمة
16492,لو بصينا بس على تداعيات انقطاع الكهربا
16493,على القطاع المالي بس حنلاقي كارثة
16494,عمليات التداول في البورصة حتتأثر
16495,وناس مش حتقدر تسحب فلوسها من مكن
16496,وأنظمة الدفع حتتعطل
16497,والبنوك حتقفل
16498,والوضع دا لو استمر لأيام وأسابيع كما
16499,هو متوقع في سيناريو حرب نووية
16500,النظام المالي حينهار تماماً
16501,وبالمناسبة مش هي دي الطريقة الوحيدة
16502,اللي حيتأثر من خلالها القطاع المالي
16503,بالضربة النووية
16504,واحد برضو من أبرز ضحايا الحرب النووية
16505,لو حصلت هو قطاع الاتصالات
16506,انفجار سلاح نووي عالي القوة على ارتفاع
16507,حيولد نبضات كهرومغناطيسية حتؤثر
16508,على الاتصالات مش بس في الولايات المتحدة
16509,وإنما كمان على أجزاء من كندا والمكسيك
16510,الاتصالات في المنطقة دي حتتعطل في
16511,نفس الوقت
16512,لإن الإشعاع الناتج عن الانفجار حينتقل
16513,بسرعة الضوء
16514,الآثار المتوقعة لانهيار شبكة الاتصالات
16515,الإلكترونية عالية التطور اللي بتملكها
16516,الولايات المتحدة
16517,ما نقدرش نحسبها
16518,لكن كل اللي نقدر نقوله هو إن كل
16519,القطاعات في البلد حتتأثر بوقوع شبكة
16520,الاتصالات وأول القطاعات دي هو قطاع
16521,المال والأعمال
16522,على سبيل المثال معظم الشركات الكبيرة في
16523,على سبيل المثال معظم الشركات الكبيرة في
16524,الولايات المتحدة وخصوصاً شركات التكنولوجيا
16525,عندها خطط طوارئ بتسمح لها بالتعامل
16526,مع أي انقطاع مفاجئ في شبكة الكهربا
16527,أو الاتصالات بدون ما شغلها يتأثر أو تفقد أي
16528,أو الاتصالات بدون ما شغلها يتأثر أو تفقد أي
16529,بيانات
16530,وعادة الخطط دي بتكون قايمة على توفير
16531,مولدات احتياطية ومرافق بديلة
16532,لكن الخطط دي معمولة علشان تتعامل مع
16533,حاجات بسيطة زي حريق أو قفلة في الكهربا
16534,أو حتى زلزال أو أي شيء من هذا القبيل
16535,لكن الخطط دي حتنهار مع أول ضربة نووية
16536,وخليني أديكم مثال واضح
16537,عارفين مجلس الاحتياطي الفدرالي اللي مطلع
16538,عيننا من أول السنة وعمال يرفع
16539,أسعار الفايدة 
16540,الفدرالي دا عنده منشأة احتياطية مضادة
16541,للقنابل وفيها أنظمة كمبيوتر احتياطية
16542,بتسمح له يدير النظام النقدي في أمريكا منها
16543,بس المشكلة بقى هي إن باقي القطاع
16544,المصرفي الأمريكي ما عندوش نفس
16545,الإمكانات دي
16546,وممكن ببساطة لو حصلت حرب نووية
16547,الاتصالات تتقطع بين الفدرالي والبنوك
16548,وما يقدرش يؤدي مهمته الأهم
16549,وهي إدارة المعروض النقدي في البلد
16550,وبالتالي تحصل فوضى مالية
16551,كل دا إحنا بنتكلم على هجوم نووي شامل
16552,لكن حتى لو كان الهجوم محدود
16553,التبعات حتفضل كارثية
16554,الأمريكيين حاولوا يقيسوا حجم الخسائر
16555,المتوقعة لو ميناء لونغ بيتش الموجود
16556,على الساحل الأمريكي تم استهدافه
16557,خد بالك
16558,بنتكلم على ضربة موجهة للمينا بس
16559,مش أمريكا بشكل عام
16560,المهم بحسب الدراسة دي الضربة النووية
16561,لميناء لونغ بيتش حتتسبب في خساير
16562,قيمتها تريليون دولار
16563,ليه يا عم تريليون دولار مرة واحدة
16564,دا حتة مينا لا راح ولا جه 
16565,قال لك لونغ بيتش دا مركز شحن عالمي
16566,وضربه جيكون له تداعيات على حركة
16567,التجارة الدولية
16568,دا غير إن في حالة ضرب المينا دا
16569,باقي المواني الأمريكية حتتقفل من باب
16570,الاحتياط
16571,ودا لو حصل حتبقى كارثة لإن الواردات
16572,والصادرات اللي بتم في الموانئ الأمريكية
16573,طب خلاص إحنا انضربنا بالنووي
16574,واللي حصل حصل
16575,إيه العمل دلوقت 
16576,أول حاجة حتشغل بال صانع القرار في
16577,أي بلد مضروبة بالنووي دا لو كان لسه عايش
16578,هو إنه ينقذ أكبر قدر ممكن من المصابين
16579,ويمنع انتشار الأمراض
16580,جينيفر لينينغ أستاذة الصحة في جامعة
16581,هارفارد الأمريكية
16582,بتقول إن المخاطر الصحية الأكبر حتظهر
16583,بعد الهجوم النووي مش أثنائه
16584,لأن الناس اللي قاعدة فوق بعضها في الملاجئ
16585,المكتظة وسيئة التهوية وقدرتها ضعيفة
16586,على معالجة النفايات حيلاقوا نفسهم في بيئة
16587,فيها كل الظروف المناسبة لانتشار الأمراض
16588,وحتى لما يقرروا يخرجوا من الملاجئ
16589,حيلاقوا الدنيا خراب برا
16590,ملايين من الموتى اللي مش مدفونين
16591,أنظمة صرف صحي مدمرة
16592,وما فيش طاقة للتبريد
16593,وتوازن بيئي مضطرب غالباً حيعزز النمو
16594,السريع للحشرات
16595,إلى جانب سوء التغذية وغياب الأدوية
16596,كل دا حيساهم في إضعاف الدفاعات
16597,الفسيولوجية بتاعة الناس وبالتبعية سرعة
16598,انتشار الأمراض بينهم وموت كتير
16599,منهم في النهاية
16600,وهنا الأنظار حتتجه للقطاع الصحي
16601,اللي غالباً حيفقد جزء كبير من أفراده ومنشآته
16602,كنتيجة مباشرة للهجوم
16603,بس مش دي المشكلة
16604,المشكلة هي إن القطاع الصحي علشان يقف
16605,على رجله ويقدر يقدم خدمة صحية معقولة
16606,تتعافى بسرعة لأن بدونها حيكون توفير
16607,أي قدر من الخدمة الصحية مستحيل
16608,وحيصعب السيطرة على انتشار الأمراض
16609,والقطاعات اللي بنتكلم عليها هي البترول
16610,والبتروكيماويات والإلكترونيات
16611,والزراعة والأدوية
16612,يعني كدا إحنا علشان نضبط الصحة
16613,محتاجين نعمل في أسرع وقت إعادة إعمار
16614,لكن اللي حيتحكم في سرعة وسهولة عملية
16615,إعادة الإعمار دي هو حجم البنية التحتية
16616,الاقتصادية اللي نجت من آثار الحرب النووية
16617,وفضلت سليمة
16618,لو جزء كبير من بنيتك التحتية فضل سليم
16619,فدا حيعزز من قدرتك على إعادة
16620,بناء اقتصادك بالشكل اللي يضمن توفير
16621,حد أدنى من الرعاية الصحية وتوزيع
16622,أكل وشرب نضيف على الناس
16623,بحيث إن البلد على الأقل تضمن إن اللي
16624,لسه عايش من المواطنين يفضل عايش
16625,في مرحلة ما بعد النووي إنت مش حتبقى
16626,عاوز تبني سنغافورة
16627,لا
16628,دا إنت غاية أملك إن الناس تعيش بس
16629,المهم دلوقت إيه احتمالية إن الأمريكيين
16630,يخرجوا من الحرب ببنية تحتية سليمة
16631,ولو جزئياً تساعد اللي عايش منهم على البقاء 
16632,أخواتنا في معهد ستانفورد للأبحاث عملوا
16633,دراسة لصالح مكتب الدفاع المدني في
16634,الولايات المتحدة عنوانها كان
16635,القابلية المحتملة للتعرض للأذى التي تؤثر
16636,على البقاء القومي
16637,في الدراسة دي معهد ستانفورد قال لك إنت
16638,عشان تضرب أمريكا بالنووي وفي نفس الوقت
16639,تحرمها من أي فرصة للانتعاش الاقتصادي
16640,يبقى لازم تدمر القدرات الصناعية الأمريكية
16641,ولكن خد بالك
16642,المناطق دي إنت علشان تدمرها حتحتاج
16643,تشكيلة من الأسلحة النووية
16644,الأرقام دي تخوف عارفين ليه 
16645,لإن القدرة النووية المطلوبة لقتل أي محاولة
16646,من الكمية اللي الأمريكان توقعوا إن الروس
16647,يضربوها عليهم في سيناريو المحاكاة
16648,اللي ذكرته من شوية
16649,لكن ما لناش دعوة
16650,خلينا في نفسنا
16651,دلوقت السؤال اللي بيطرح نفسه
16652,إحنا كناس عايشة في الدول العربية
16653,أو أي حد غيرنا عايش برا روسيا وأمريكا
16654,اللي ممكن في أي وقت يتحولوا لساحة
16655,حرب نووية
16656,إزاي قلة الأدب دي لو حصلت ممكن تؤثر
16657,علينا وإحنا قاعدين على المصطبة بنتفرج 
16658,ودا في الحقيقة سؤال إجابته تغم
16659,وأنا يمكن في الحقيقة مش بحب أنقل لكم
16660,أي أخبار سيئة زي ما إنتم عارفين
16661,لكن تقدروا تعتبروا الخبر اللي جاي دا استثناء
16662,في أغسطس اللي فات باحثين محترمين
16663,في علوم البيئة والمناخ من جامعة روتجرز
16664,البحثية في أمريكا
16665,نشروا دراسة قلبت الدنيا تحت عنوان
16666,انعدام الأمن الغذائي العالمي والمجاعة الناتجين
16667,عن انخفاض المحاصيل ومصايد الأسماك
16668,البحرية والإنتاج البحري بسبب الاضطرابات
16669,المناخية الناتجة عن انتشار السُخام في
16670,الحرب النووية
16671,أنا حمسك نفسي ومش حعلق على العنوان
16672,القصير جداً دا وحدخل في الموضوع
16673,على طول
16674,بص يا سيدي
16675,الاتنين الباحثين اللي عملوا الدراسة دي
16676,بيفترضوا سيناريوهين اتنين للحرب النووية
16677,السيناريو الأول هو حرب نووية بين
16678,باكستان والهند
16679,والسيناريو التاني بيفترض حرب نووية بين
16680,روسيا وأمريكا
16681,كل حرب فيهم حتستمر لأسبوع واحد
16682,الحرب بين باكستان والهند حتتسبب في موت
16683,بسبب الجوع
16684,أما الحرب النووية بين أمريكا وروسيا
16685,الله يبشركم بالخير
16686,طب بس عاوزين نفهم قبل ما نموت
16687,من الجوع دول
16688,حيموتوا إزاي 
16689,أو حيجوعوا ليه أصلاً 
16690,علشان على الأقل نموت وإحنا فاهمين
16691,قال لك لو خدنا الحرب بين روسيا وأمريكا
16692,كمثال
16693,فالدولتين دول واللي بيمتلكوا مع بعض أكتر
16694,الحرب النووية ما بينهم غالباً حتسبب في
16695,من السُخام في الجو
16696,للي ما يعرفش منكم
16697,السُخام عبارة عن جسيمات كربونية متناهية
16698,الصغر بتطير في الجو
16699,عارفين الهباب الأسود اللي بيطلع من الولعة
16700,أو النار لو مولعين في خشب مثلاً أو فحم
16701,دا هو السُخام
16702,كمية السُخام الرهيبة دي واللي حتنتج عن
16703,الحرب النووية حتطلع في الغلاف الجوي
16704,وتحديداً في الطبقة الجوية العليا أو المعروفة
16705,باسم الستراتوسفير وحتحجب جزء كبير
16706,من أشعة الشمس عن الأرض ودا حيؤدي
16707,لانخفاض درجة الحرارة على الكوكب
16708,بنسب كبيرة
16709,يعني في حالة حرب روسيا وأمريكا
16710,درجة الحرارة ممكن تنخفض بأكتر
16711,انخفاض درجات الحرارة بالنسبة الضخمة دي
16712,حيتسبب في تدمير محاصيل زراعية بنحصل
16713,من السعرات الحرارية في خلال فترة تتراوح
16714,الانخفاض الكبير دا في المحاصيل حيترجم
16715,في خلال سنتين
16716,كل دا بسبب السخام
16717,ومش بس كدا
16718,الدراسة كمان بتقول لك حتى لو قررنا ناكل
16719,أكل الحيوانات مش حنعرف نسد جوعنا
16720,ماشي يا سيدي شكراً
16721,رجعوا وقالوا في الدراسة اللطيفة جداً دي
16722,مش بس كدا
16723,خد بالك إن لو حصل اضطرابات في الإنتاج
16724,الزراعي معظم الدول حتلجأ فوراً لفرض
16725,حظر على صادراتها من الغذاء من باب
16726,إن سكانها أولى باللقمة من الغريب
16727,وأكتر الدول اللي حتضرر بالحركة النص كم دي
16728,هي دول الشرق الأوسط اللي أمنها الغذائي
16729,مضروب بالجذمة أصلاً
16730,أنا كدا خلصت كلامي
16731,وفي الحقيقة أنا حاسس مش متأكد
16732,إني غميتكم أو قلت لكم أخبار مش حلوة
16733,ودا محسسني بالذنب بالأمانة
16734,علشان كدا حابب أديكم حتة أمل كدا
16735,في الآخر
16736,أغلب المراقبين والخبراء العسكريين
16737,بيرجحوا إن روسيا لو قررت تستخدم النووي
16738,في حربها في أوكرانيا فهي غالباً حتستخدم
16739,أسلحة نووية تكتيكية
16740,في حاجة اسمها أسلحة نووية استراتيجية
16741,ودي هي القنابل الكبيرة اللي ممكن تدمر
16742,مدن ودول بأكملها
16743,وفيه حاجة اسمها أسلحة نووية تكتيكية
16744,ودي غالباً بيكون تأثيرها محدود جداً
16745,بتستخدم مثلاً في استهداف منشأة
16746,أو تجمع عسكري
16747,لحد النهار دا الكلام كله على أنه الروس
16748,غالباً لو حيضربوا نووي حيستخدموا القنابل
16749,التكتيكية
16750,لكن برضو أرجع وأقول لك إنه يظل
16751,فيه احتمال إن الأمور تخرج عن نطاق السيطرة
16752,وبدافع الخوف
16753,الروس وحلف الناتو بزعامة الأمريكان
16754,ممكن يتورطوا في حرب نووية يستخدموا
16755,فيها القنابل الاستراتيجية
16756,وبالتالي ما فيش أمل ولا حاجة
16757,كله رايح
16758,أنا كدا خلصت كلامي بجد
16759,وكالعادة عندي سؤال لحضراتكم
16760,برأيك هل تهديد الرئيس الروسي باستخدام
16761,السلاح النووي ممكن يجبر أوكرانيا
16762,وحلفاءها في الناتو على الجلوس
16763,على طاولة المفاوضات والاستماع لمطالبه 
16764,وللا﻿ بالنسبة لهم دا تهديد فشنك 
16765,في النهاية يا ريت لو عجبتك الحلقة دي
16766,يبقى لايك وشير
16767,ولو حابب تشوفنا تاني اشترك في القناة
16768,واستنانا في حلقات جديدة بإذن الله
16769,الرئيس الفرنسي جاك شيراك
16770,سافر للعاصمة الكاميرونية ياوندي
16771,علشان يحضر القمة الفرنسية الأفريقية
16772,المهم وهو هناك
16773,الأسقفية الفرنسية في فرنسا
16774,كانت متضايقة من الزيارة بتاعته
16775,فطلعت بيان تهزأه فيه بالأدب
16776,وقالت فيه
16777,يا جماعة
16778,المفروض إن الرئيس الفرنسي
16779,ينأى بنفسه عن الأنظمة الأفريقية
16780,وما يتعاملش معاها
16781,لأن دول ناس بيعملوا حاجات
16782,لا تتوافق مع قيم الجمهورية الفرنسية العريقة
16783,"""جاك شيراك"""
16784,أول ما قرأ البيان دا اتعصب
16785,وبعد ساعات من صدور البيان
16786,الصحفيين الموجودين في مقر انعقاد
16787,القمة في الكاميرون
16788,تفاجؤوا بإن الرئيس الفرنسي
16789,خارج لهم قرب نص الليل
16790,وهو ماسك في إيده قزازة بيرة
16791,علشان يتكلم معاهم
16792,ويعلق بشكل غير مباشر على بيان الأسقفية
16793,شيراك قال نصاً للصحفيين
16794,"""إحنا قعدنا نستنزف أفريقيا"""
16795,لمدة أربع قرون ونص..
16796,الناس دي إحنا نهبنا المواد الخام بتاعتهم
16797,ودمرنا ثقافتهم
16798,ودالوقت بنسرق أفضل عقولهم
16799,من خلال المنح الدراسية اللي بنديها لهم
16800,وفي الآخر
16801,قلنا الأفارقة دول ما ينفعوش في حاجة
16802, وأفريقيا دي منطقة تعيسة
16803,ما فيهاش نخب أو عقول محترمة
16804,وبعدما اغتنينا على حسابهم
16805,"""جينا نديهم دروس"""
16806,طبعاً التصريحات دي كانت مفاجأة
16807, لكل اللي سمعها
16808, ودا مش لأن اللي اتقال دا جديد
16809,لا
16810,المفاجأة كانت في هوية اللي قال الكلام دا
16811,رئيس فرنسا
16812,مش عارف تعرفه واللا لا
16813,بس أفريقيا
16814,هي القارة الأغنى في العالم بالموارد الطبيعية
16815,ولكنها في نفس الوقت
16816,أفقر قارة من حيث مستويات المعيشة
16817,واحد من أهم أسباب فقر وجزء كبير
16818,من القارة تعيسة الحظ دي
16819,هما الفرنسيين
16820,فرنسا لحد النهار دا
16821,دول مستقلة
16822,لكن في الواقع أمرها مش في إيدها
16823, وبيتم استنزافها اقتصادياً من قبل فرنسا
16824,مليارات الدولارات بتتحول بصفة دورية
16825,من الدول دي
16826, للخزانة الفرنسية بمنتهى الشياكة
16827,قانوناً
16828,نص الفلوس اللي بتدخل الدول دي
16829,لازم تتبعت فرنسا
16830,الفرنسيين بيسرقوا الأفارقة
16831,وبيسيطروا على اقتصادهم بطرق جهنمية
16832,أتحدى إن أي حد فيكم
16833,سمع عن حاجة شبهها قبل كدا
16834,ودا ببساطة لأن مفيش كدا
16835,"دا ""سيستم"" غريب جداً"
16836,واللي بيحاول من القادة الأفارقة
16837,"إنه يخرج بلده برا ""السيستم""دا"
16838, آخرته وحشة
16839,فيه رؤساء ووزراء
16840,اتقتلوا بس
16841,علشان يبقى الوضع كما هو عليه
16842,بدون ما أطول عليكم خلينا نبدأ الحلقة
16843,ويا ريت تركزوا معايا
16844,لأن الحلقة دي فيها تفاصيل وأسماء كتير جداً
16845,ولكن قبل ما أبدأ
16846,حابب بس أفكركم
16847,إن أنا أشرف إبراهيم
16848,ودا المخبر الاقتصادي+
16849,بعد ما الحرب العالمية التانية خلصت
16850,فرنسا اللي أخدت على دماغها جامد
16851,في الحرب من الألمان تحديداً
16852,ما كانتش قادرة تحكم سيطرتها بشكل كامل
16853,على مستعمراتها في قارة أفريقيا
16854,باريس ساعتها أدركت إنها لازم تدي مستعمراتها
16855,قدر من الاستقلالية ولو على الورق
16856,كدا وكدا يعني
16857,المهم في السياق دا
16858,بتوقيع من رئيس الحكومة الفرنسية
16859,المؤقتة وقتها
16860,الجنرال شارل ديغول
16861,ووزير المالية رينيه بليفن
16862,ووزير المستعمرات جاك سوستيل
16863,بموجب القرار دا
16864,تم إنشاء عملة جديدة
16865, للمستعمرات الفرنسية في أفريقيا
16866,كلمة فرنك انتوا عارفينها
16867,اسم العملة الفرنسية
16868,هي اختصار للحروف الأولى
16869,من التلات كلمات دول
16870,أو المستعمرات الفرنسية في أفريقيا
16871,القرار دا كان بيأثر على عدد كبير
16872, من المستعمرات الموجودة في منطقة
16873,الفرنك الفرنسي
16874,ومنطقة الفرنك دي
16875,كانت بتضم كل المستعمرات
16876,اللي بتتعامل بالعملات الفرنسية
16877,وكان من ضمنها دول عربية بالمناسبة
16878,زي تونس والمغرب والجزائر
16879,اللي كانوا بيتعاملوا بالفرنك
16880,لكن تونس خرجت من منطقة الفرنك
16881,موريتانيا ومدغشقر خرجوا سوا
16882,كل الدول دي بقى ليها عملاتها الخاصة
16883,اللي بتصدرها بنفسها وبتتحكم فيها
16884,ودا على عكس الحاصل في الدول الأفريقية
16885,اللي فضلت تتعامل لحد النهار دا
16886,هو على الورق عملة أفريقية
16887,لكنه في الحقيقة
16888,العلاقة الوحيدة اللي بين العملة دي
16889,وبين أفريقيا
16890,هي اسمها
16891,أكثر من كدا مفيش
16892,وحشرح لك إزاي
16893,بس خليني الأول أوضح لك نقطة مهمة جداً
16894,أو خلينا نقول الفرنك الأفريقي
16895,علشان نسهل على بعض
16896,عملوا منه نسختين
16897,النسختين بيتم تداولهم النهار دا
16898,بيمثلوا منطقتين اقتصاديتين في أفريقيا
16899,النسخة الأولى بيتم تداولها في
16900,الاتحاد الاقتصادي والنقدي لغرب أفريقيا
16901,هي بنين
16902,وبوركينا فاسو
16903,وكوت ديفوار
16904,وغينيا بيساو
16905,ومالي
16906,والنيجر
16907,والسنغال
16908,وتوغو
16909,أما النسخة التانية من الفرنك الأفريقي
16910,فتخص الاتحاد النقدي لوسط أفريقيا
16911,ودا بيضم الكاميرون
16912,والكونغو
16913,والغابون
16914,وأفريقيا الوسطى
16915,وتشاد
16916,وغينيا الاستوائية
16917,النسختين دول اسمهم واحد
16918,فيه بقى عملة كمان ارتبطت بالفرنك الفرنسي
16919,بس بقى ليها اسم مختلف
16920,وهي فرنك جزر القمر
16921,العملة الرسمية لجزر القمر النهار دا
16922,بس على الرغم من إن العملات دي
16923,اللي أنا ذكرتهم من شوية
16924,إلا إن الدول دي مش هي بتصدر العملات دي
16925,اللي بيصدرها وبيطبعها هي فرنسا
16926,من النسختين بتوع الفرنك الأفريقي
16927,ومعاهم فرنك جزر القمر
16928,بيتم طباعتهم في المطبعة التابعة
16929, للبنك المركزي الفرنسي
16930,"في منطقة ""شامالير"" الموجودة في وسط فرنسا"
16931,أما العملات المعدنية
16932,فبيتم سكها في دار سك العملة في باريس
16933,المهم الفرنسيين
16934,أول ما أصدروا الفرنك الأفريقي
16935,قالوا للأفارقة
16936, يا جماعة التعاون النقدي ما بينا وبينكم
16937,حتحكمه أربع مبادئ أساسية
16938,المبدأ الأول هو سعر الصرف الثابت
16939,الفرنسيين ربطوا الفرنك الأفريقي
16940, بالفرنك الفرنسي
16941,يعني ثبتوا سعر صرفه قصاده
16942,الشيء المدهش بقى
16943,هو إنهم في البداية خالص
16944,خلوا الفرنك الأفريقي
16945,يعني خلوه أغلى من عملتهم
16946,طب هما عملوا كدا ليه 
16947,أكيد مش عشان هما ناس طيبين
16948,باختصار رفع قيمة الفرنك الأفريقي
16949, للمستوى دا
16950,كان في مصلحة فرنسا
16951,وفي نفس الوقت
16952,كان ضد مصالح الدول الأفريقية نفسها
16953,الفرنك الأفريقي لما قيمته بقت عالية
16954,قدام الفرنك الفرنسي
16955,المنتجات الفرنسية بقت أرخص
16956,بالنسبة للأفارقة
16957,فبقوا أكثر إقبالاً عليها
16958,وبدأوا ينفضوا للإنتاج المحلي
16959,في نفس الوقت
16960, الفرنك الأفريقي لما قيمته تكون عالية
16961, الصادرات بتاعة الدول الأفريقية حتبقى غالية
16962,بالنسبة لباقي دول العالم
16963,اللي حتفضل إنها تشتري من دول تانية
16964,عملاتها أرخص
16965,وساعتها الأفارقة
16966,مش حيبقى قدامهم حل لتصريف بضاعتهم
16967,غير عن طريق فرنسا
16968,ودا حيصب طبعاً في صالح الاقتصاد الفرنسي
16969,المهم
16970,فضل الفرنك الأفريقي
16971,لما فرنسا دخلت منطقة اليورو
16972,من اللحظة دي بدأ ربط الفرنك الأفريقي
16973,ومعاه فرنك جزر القمر باليورو
16974,الفرنك الأفريقي النهار دا
16975,سعر صرفه الثابت قدام اليورو
16976,لكل واحد يورو
16977,أما فرنك جزر القمر
16978, لكل واحد يورو
16979,نسيب دا بقى ونيجي لتاني مبدأ
16980,بيحكم التعاون النقدي بين فرنسا
16981,ودول منطقة الفرنك الأفريقي
16982,وإحنا بنتكلم عن حاجة الفرنسيين بيسموها
16983,"""مركزية احتياطيات النقد الأجنبي"""
16984,الفرنسيين ألزموا الدول الأفريقية
16985,اللي بتتعامل بالفرنك
16986, إنهم يبعتوا كل احتياطياتهم من النقد الأجنبي
16987, لفرنسا
16988,أي نقد أجنبي يخش البلد متشيلهوش عندكم
16989,ابعتوه لنا فرنسا
16990,وسيب بس عندك كم صغير كدا
16991,من النقد الأجنبي كسيولة تمشي بيها
16992,العمليات اليومية للبنوك وتغطي التزاماتك
16993,لصندوق النقد الدولي
16994,الفرنسيين كتر خيرهم جم في أوائل السبعينيات
16995,وقاموا منزلين نسبة الاحتياطيات النقدية
16996,لدول وسط أفريقيا
16997,ومن ساعتها لحد النهار دا
16998,والدول الأفريقية اللي بتتعامل
16999, بالفرنك الأفريقي
17000,من النقد الأجنبي في فرنسا
17001,الفلوس دي بتتحط في حساب تابع
17002,لدائرة الخزانة
17003,في وزارة الاقتصاد والمالية الفرنسية
17004,أو حساب العمليات
17005,إحنا عندنا في منطقة الفرنك الأفريقي
17006,البنك المركزي لدول غرب أفريقيا
17007,والبنك المركزي لدول وسط أفريقيا
17008,والبنك المركزي لجزر القمر
17009,كل بنك مركزي من التلاتة دول
17010,له حساب عمليات خاص به
17011,عند الخزانة الفرنسية
17012,ومطلوب من كل واحد فيهم
17013,يحط في الحساب دا
17014,الجزء الإلزامي المتفق عليه
17015,من احتياطياته النقدية
17016,واحد حيقول لي
17017,طب هما الفرنسيين حيعرفوا منين
17018,إذا كانت الفلوس المودعة في حساب العمليات
17019,هي فعلاً نص الاحتياطيات
17020,اللي الدول الأفريقية بتمتلكها وللا أقل 
17021,مش ممكن الأفارقة يخموا 
17022,أقول لك وهي دي حاجة برضو
17023, تفوت الفرنسيين
17024,دا مستحيل يحصل لسببين
17025,السبب الأول هو إن الأفارقة ملزمين
17026,بإطلاع الفرنسيين على تفاصيل احتياطياتهم
17027,أول بأول
17028,خد عندك مثلاً البنك المركزي
17029,لدول وسط أفريقيا
17030,البنك دا ملزم يومياً
17031,بأنه يبعت تقرير مفصل للخزانة الفرنسية
17032,بيوضح فيه أي جديد بخصوص احتياطياته
17033,من النقد الأجنبي
17034, ولو اتضح مثلاً إن نسبة الاحتياطيات
17035,الموجودة في فرنسا
17036,البنك لازم يعمل تحويل لفرنسا في أسرع وقت
17037,بالفرق علشان يضبط الميزان
17038,وعلشان تفهم الصورة بشكل أفضل
17039,خليني أضرب لك مثال
17040,لو قلنا البنك المركزي لدول غرب أفريقيا
17041,يبقى في الحالة دي نص الفلوس
17042,لازم يكونوا موجودين في حساب العمليات
17043,في الخزانة الفرنسية
17044,طب لو الفلوس اللي البنك شايلها
17045,يعني أقل من النص
17046,والبنك المركزي
17047,ما رفعهاش للنسبة الإلزامية لأي سبب
17048,إيه اللي حيحصل ساعتها 
17049,ولا أي حاجة خالص
17050,الفرنسيين قالوا لك
17051,بالنسبة لنا
17052,إنت كدا مديون بالمليار يورو الفرق دا
17053,يعني كأنك سالفه مننا
17054,وبالتالي حندفعك عليه فوائد
17055,لحد ما تحوله لنا
17056,يعني بيدفعوا الأفارقة فوائد
17057,على الفلوس بتاعتهم هما
17058,نصبوا عليّ وشحتوني فلوسي
17059,حرفياً
17060,السبب التاني بقى اللي بيصعب على الأفارقة
17061,خداع الفرنسيين
17062,هو إن الفرنسيين معينين عيون تبعهم
17063,يعني مجالس الإدارات ولجان السياسة النقدية
17064,في البنك المركزي لدول وسط أفريقيا
17065,والبنك المركزي لدول غرب أفريقيا
17066,والبنك المركزي لجزر القمر
17067,فيهم أعضاء فرنسيين
17068, الوضع دا
17069,مستحيل تلاقيه في أي دولة تانية في العالم
17070,يعني مستحيل تلاقي في لجنة السياسة النقدية
17071,الخاصة بالبنك المركزي المصري مثلاً
17072,عضو غير مصري
17073,وعمرك ما حتلاقي في اللجنة الفدرالية
17074,للسوق المفتوحة في أمريكا
17075,عضو غير أمريكي
17076,مستحيل
17077,ودا ببساطة
17078,لأن إدارة السياسة النقدية
17079,عمل سيادي وحساس جداً
17080,وخد دي كمان
17081,الأعضاء الفرنسيين الموجودين النهار دا
17082,في البنوك المركزية التلاتة
17083,مش موجودين بس علشان يراقبوا
17084,لا
17085,دول أصحاب قرار
17086,الناس دي لها حق التصويت
17087,ومش ممكن الأفارقة ياخدوا قرار مهم
17088,يخص سياستهم النقدية
17089, بدون موافقتهم
17090,طب إيه هو المنطق ورا إصرار فرنسا
17091,على الاحتفاظ بنص الاحتياطيات الأجنبية
17092,لدول الفرنك 
17093,السؤال دا ياخدنا للمبدأ التالت
17094,اللي بيحكم التعاون النقدي العجيب دا
17095,وهو قابلية التحويل الحر للعملة
17096,الفرنسيين يا سيدي بيقولوا للدول الأعضاء
17097,في منطقة الفرنك
17098,إحنا بنضمن لكم ضمان غير محدود
17099,تحويل العملات بتاعتكم
17100,للعملة بتاعتنا
17101,اللي هي كانت الفرنك الفرنسي
17102,وبقت دالوقت اليورو
17103,ودا في أي وقت وبأي كمية
17104,يعني لو معاكم مليار فرنك أفريقي
17105,وعايزين تبدلوه بيورو في أي وقت
17106,إحنا حناخد منكم الفرنكات الأفريقية
17107,وهنديلكم بدالها يورو بمنتهى السلاسة
17108,والفلوس اللي إحنا بنحجزها دي
17109,من الاحتياطيات بتاعتكم
17110,بنحجزها علشان تبقى ضمان
17111,وغطاء للتحويلات دي
17112,وطبعاً دا كلام فارغ لسببين
17113,أولاً لو جينا نبص على قوانين الموازنة الفرنسية
