audio_file,text,gender
mWqH4u_790.wav,وقالت يا جماعه لازم تروح تشوفه الفيلم ده,male
Tck3Jh_2453.wav,عشان اليه موجوده فيها ده بس ما كنتش متقن,male
D3DRV0_152.wav,البعيده جيمس اللي هو طالع طالع دلوقت,male
NdogNK_727.wav,ف فمعنى ان انت فعلا ان انت يعني ما يبقاش,male
ngPgkE_970.wav,[موسيقى],male
CaApMb_639.wav,دي حتى لو كانت مزيفه فهي ممله فهنا بتبدا,male
iKPYCJ_1655.wav,الكرتون ده صح اه ماشي فرماه فوقع في صدغه,male
BZAAsy_66.wav,"فجأة، حصلت ثورة من كل ممثلي الكنيسة
اللي كانوا في الحفلة،",male
tecBiR_33.wav,بتاعتنا اللي متعودين عليها فقال النبي,male
sS87OV_15.wav,"طب ما تقوليلنا يا أم ""ميدو""!",male
xZPzSw_202.wav,اربع سنين في الوضع اللي هو بعاني جدا من,male
8nC8XO_298.wav,المصادر شوفوا الحلقات السابقه وانتظروا,male
wBbvCg_437.wav,عامل زي الناس بالتسكاري عشان يبين ويقول,male
TDZyG2_264.wav,طبيعيه كمان سوريا اليوم بلد منكوب بكل,male
GykiPO_342.wav,"دايمًا بيستخدم فكرة الحنين للماضي
بوصفها ""يوتوبيا""،",male
opstj9_928.wav,بتفكر فيه وتخليك معايا يا بنت اللعيبه,male
OaoKrJ_982.wav,ذكر ذريه سيدنا ابراهيم وهكذا انما,male
J96S27_806.wav,مين معايا في اللاين اب ويبدا بقى ينقي في,male
AJySY4_1081.wav,الريح المرسله بالخير,male
kHJpvH_1542.wav,ام يعني انا انا انا شايف ان طول ما انت,male
6vTqDB_528.wav,ايا كان بقى حاجه مش,male
5TBhoP_265.wav,كنت كان بيبقى فيه تيم ليدر او سيلز مانجر,male
httqMT_1042.wav,اوفر ان هنبدا وكذا وكذا وبتاع بدا حتها,male
vbQU5c_1141.wav,فلا تقر عينه,male
rVYGuW_489.wav,يعينك على حالك جميل وفي واحده تاله وفي,male
rnFWOm_583.wav,اننا بنتكلم بقى على الاوضه الضلمه والميت,male
vLZ1br_336.wav,لازم نكون صدرك,male
q6VMzF_1800.wav,اسمع بس انا في مصلحتك ف كنت بخاف اروح,male
FblzXt_27.wav,اهلا بكم في حلقه جديده من فارماست اضطراب,male
51vWN6_1223.wav,بقى اشتغلت بس ده لما كبرت شويه اشتغلت,male
hdyKf3_616.wav,مش مش قادر تستوعب ربنا بيبعث هدايا لبعض,male
623gNk_1921.wav,ان انا اجاهد بالكلمه ان انا اوعي الناس,male
0oMy96_2710.wav,بالانجليزي شوز ممكن اعمللك شو بالانجليزي,male
oa6z4W_422.wav,"عشان كدا، يا عزيزي،
لمّا ""روسيا"" دلوقتي احتلت ""أوكرانيا""،",male
jQBqS6_345.wav,"مش هأبالغ، يا عزيزي، لو قلتلك
إن ""الخليل"" كان فلتة زمنه وسابق لعصره،",male
WOpEr5_268.wav,ويبدو عزيزي ان هو كان فعلا فاهم تكنيك,male
BlxLaJ_49.wav,النهارده البنوك عندنا دي فلبت بشكل جيد,male
pKCgbA_146.wav,وسطيهم ويبقى ماشي طابور مكون من 60 عازف,male
Dqgdui_109.wav,قمفه ايه فانذر نلاحظ المرحله اللي في,male
mTELGx_206.wav,معه تحمسوا لها ساندوا قبل سنوات نضال,male
MY7D6I_1895.wav,يقوللك طب تمام بقى اعيش على تاريخي لا,male
magaES_184.wav,"عمالقة صخريين أو Cyclopses.""
اللي هما العمالقة اللي بعين واحدة.",male
YNDfZz_387.wav,يا دوب 28 فولت.,male
8a7xzb_175.wav,معينه حصل لكم ا تفاصيل مع عشتوا شفتوا,male
Rktu73_700.wav,ربنا سبحانه وتعالى عافاني 70 سنه وانا,male
dpYdna_233.wav,فيه مشكله اسريه هتحصل ثابت الهزار ده,male
6pGUJ0_101.wav,"دي مش قصص ""ألف ليلة وليلة"".",male
l3MV8m_178.wav,اعراض مشابهه لاعراض البريك ابس اللي ما,male
i5KOuW_996.wav,"امشوا!
!We No Longer Need You",male
sth3xs_123.wav,الفرعين فعلا صح,male
uVf0ov_512.wav,حميده جابت ولد سميته عبد الصمد ماشيته,male
RaP6IM_292.wav,فاذا هو امتحانهم بايه بصوا يا جماعه هو,male
nNIfcl_563.wav,"فهو المزيج ده فعلًا
خطير والمزيج ده",male
Zf7wn3_12.wav,يا اهلا وسهلا نورت يا مصباح,male
x4kSJZ_175.wav,بسوريا وفلسطين اللي كانوا اهل تقريبا,male
gFaY7b_273.wav,هيضرني الا باذن الله والله العظيم كل,male
uhtTqx_103.wav,حاجه هو بينزل خلاص انا لو بلت من,male
rkXjZi_112.wav,أهو الراجل دا ماسابش حاجة إلا إمّا كتب فيها،,male
E8vbq7_778.wav,ان يبقى في حاجه تقدر تجمع ان هي تضحك دول,male
tWTYRd_1616.wav,وكولومبيا عملوا قانون اسمه قانون المئة,male
z68KbQ_1196.wav,اتبنون بكل ريع من ايه تعبثون,male
CwaVIJ_135.wav,وصارت سفنون اول مره عم تقصد موانئ جزر,male
Qv21U6_106.wav,المستعمله في امريكا واللي بنى عليها,male
Ol1Cer_214.wav,ادّوله دور البطولة.,male
Q2D9LZ_302.wav,فخرج مع الناس خرجوا الى مسيلمه في,male
ubXcgA_549.wav,كلنا فهو هنا مش بيحج في الله زي ما بيحج,male
ADZC6p_21.wav,افضل الاطباء والاخصائيين النفسيين في,male
MsOtrf_397.wav,وائل شكله طويل,male
C9eWlo_457.wav,وهو انا حسيت برضو دلوقتي من من كلامنا ان,male
9Gu3xn_313.wav,"وفي أكتوبر 2018، أعلن عن شراكة
مع شركة اسمها JBS Textile Company",male
jizqRA_1341.wav,فجاء ابو الدرداء فصنع له طعاما فقال كل,male
7fgxO2_405.wav,"""(أبو حميد)، دي جملة (جينيريك)
ممكن تتقال على أي حاجة!""",male
3UMXrc_1154.wav,"- أوكي
- فهو بيطلع",male
ZJnfjW_1422.wav,خفيف كده اعواد كده عشان يبقى ضربه واحده,male
uentNj_2236.wav,فريق العمل كُله,male
DdaaO7_767.wav,ربنا في الخلق يعني ربنا يعني دفعوا والله,male
3B0QR3_504.wav,مجد شخصي للمخرج، مجد شخصي للي كاتب,male
E0Q9tR_1601.wav,سولن جدا بقعد بمسح كده وبقعد امي فيعمل,male
hHtVy2_38.wav,فقلت لحالي,male
sHnquc_204.wav,بتبدا ازاي ما هو الكارز مهمه برده في,male
O4eKMd_739.wav,نجيب سيره حد يا جماعه بلاش غيبه ايوه ده,male
xW7vFI_204.wav,"لو بصينا، يا عزيزي،
بصة سريعة على اللي حصل،",male
sS46dc_199.wav,وتنسخ العلم عبدت يعني لما اجي لاجيال,male
GlLbNP_200.wav,ميه ما حدش يعرف ايه اللي حصل بالظبط في,male
rQWDUp_422.wav,فكرة عادية، موجودة، ما حدش مهتم بيها.,male
kNw85N_253.wav,"لمّا ""آبل"" بقى نزلت بالـMulti-Touch،",male
RzwbMG_528.wav,راحوا للتراب او عندهم حريه اكتر واكتر,male
smdY8Z_393.wav,المفيد انت حتى هتلاقي فيه في الحاجات,male
fopIqE_99.wav,و بتعلمهم بيبقوا مُبهرين في الأخر,male
g8qUOe_129.wav,النار اللي هو ههه ده كده يبقى هو محسود,male
CRia5E_343.wav,"ولّا مثلًا، بطل فيلم Fight Club،
اللي بيخوض رحلة نفسية غريبة",male
DsNfNd_1484.wav,يدي 20 واحد ديسكاونت 50% فالانسان يعني,male
3AVRKW_121.wav,و طبعا كاي حد يمكن هي كانت حصلت اكيد مع,male
8PUwnD_607.wav,الدرس مهم تسمعوه يعني جدا عرف انه خلق,male
G4P38p_236.wav,لازم اشوف لو في حاجه مش عاجباني مش,male
Eub3hB_765.wav,دنيا ولا اخره,male
afd68f_1832.wav,مجهودك ده حتى ولو لم تجزع عليه في,male
bB4L6b_641.wav,[موسيقى],male
dqPEvN_723.wav,مش عايزين بقى عشان بس نبقى واضحين ما فيش,male
i4sufO_649.wav,واللي اتعرفوا باسم الـSepoy.,male
z0Boxj_4010.wav,وعدد الناس اللي بتحققها قليله جدا فدي,male
Y56gq9_197.wav,اللي هتدّيله فكرة عظيمة جدًا.,male
kZpqNA_306.wav,"لازم يبقى عندك دليل ودراسات وأبحاث
على أي حاجة بتقولها.",male
9uRTK3_52.wav,امر الدين ولا تمر هندي وعرق سوس وم جماعه,male
eIVeM2_357.wav,وما تنساش تشغل الجرس هتلاقي المصادر تحت,male
aAj76L_508.wav,عشان المذاهب ليه لان هو هو خد النيه وكان,male
tqAiKm_977.wav,بروح كل شهر لازم اجيب حاجه من هناك لازم,male
1bxW26_153.wav,"عايز الخالة (خيرية) وعم (جرجس)
و(خوخة) و(فلفل).""",male
o1M16E_55.wav,شركات مصريه اه طبعا اه طبعا في اه عندك,male
MhtRRv_1427.wav,من اشد الايات والله يا جماعه لانه ساعات,male
DpC6A6_1003.wav,هذا المال من غير اشراف نفسي فخذه فتموله,male
iODpiK_530.wav,"""دول اللي هيبدّلونا!""",male
VurHXd_224.wav,"اغرفلي بس
شوية بيكاتا بالـ""مشروم""، الله لا يسيئك!""",male
0iQpMF_2845.wav,دماغك شويه هاسل كده طيب انا عايزك تكلمني,male
8jdzjF_158.wav,بيديك الصور تقول لك ايه يا عم مينا في,male
nmwnGi_81.wav,طبعا المدرج في الجدول الاول الاتفاقيه,male
W8IwPs_1192.wav,ما يخلص حتى لو نازل رايح حته يخلص طيب,male
ZtNT0k_210.wav,ان انا احسن من علاقتي بالاهل دي مسئوليه,male
Zg0aK8_121.wav,المصري هذا غير انه كانوا لسه مو عرفان,male
BgmUK6_780.wav,الفئات عشان الفئه دي موجوده فانت يفضل,male
yUnhtC_1592.wav,يا عم ربنا يكرمك,male
F3RZrq_256.wav,الميعاد طب يا ترى هل في علاج للمرض ده,male
w3dZau_569.wav,وعرض باب الجنه انه مسيره 70 عام واحد,male
pgTQrn_204.wav,الصح فهنا بيتكلموه عمليا,male
PIEUs2_144.wav,"ممكن من بعيد يبان كأن الشخص
اللي ما بيعتذرش دا شخصيته قوية فعلًا،",male
X8IFQR_657.wav,لحد اما جه ب بطريقتي كاب مع ياسين فان,male
DOntOi_196.wav,بتخلص يبقى دي التسعه بتخلص رغم ان هم,male
Aidig4_354.wav,اللي هيتصرف هم بيقوللك احنا ما نعرفش هو,male
d2pdU9_1026.wav,والله عندك مشاكل مع,male
17LmMN_1155.wav,يعني لا لا قصدي عشان,male
kPcVAX_1123.wav,الارتجال الارتجال انك افشل بقى لو لو,male
GE7eHK_513.wav,اكبر من الطاقه اللي هم حطوها يعني هم يا,male
x5nKgP_290.wav,"وجِه بقى هؤلاء الأبطال،
وبالأخص حد زي ""أميتاب""،",male
vnbvkL_1371.wav,"‫فهي على حسب شخصية
‫الإنسان لكن القضية كلها هنا",male
enCvMg_92.wav,"والمفروض الصراع دا يخلص في الآخر
بانتصار الخير.",male
dZ2rfi_749.wav,"وفي الحرب التالتة،
""باكستان"" نفسها بتتقسم دولتين،",male
7MCEPX_327.wav,تدشن بالايه بالميرون عشان كده احنا بنكر,male
69FtlW_166.wav,ايه بيحصل تلف كبير جدا في المخ بما فيه,male
Q47iME_330.wav,"كمان، الدهون الكتير في الـ""دايت""،",male
sbxROM_290.wav,"مش في تاريخ المصارعة،
في التاريخ على الإطلاق.",male
saDisb_155.wav,ونفس الحكايه فيتنام وهي حروب ما كانت,male
IutOWd_1004.wav,صغيره خالص مش مش بتلف في دايره هي دايره,male
1CEh0C_427.wav,مش لازم نقفل السنه في شهر لاثه تقفيل,male
TNcWMc_76.wav,ان انت تقوم واخد يعني,male
vcCdy7_414.wav,او المساعد ليك لو عايز تعمل بقى حاجه زي,male
Rm2jDw_818.wav,اعطى مسحه همم ربنا سبحانه وتعالى رزقه,male
jeYJqz_597.wav,"ابقى افتكرنا بقى احنا... بص
صحاب وجبنالك قفص وقاعدين",male
4tbNfq_731.wav,بصراحه بس ممكن كان يروح مشوار السرقه,male
oecYoG_1063.wav,ايه النهارده الجمعه النهارده الجمعه,male
GUTeYi_207.wav,في رجله وبيقابل كسرين حبيبته في المستشفى,male
9chyYx_255.wav,اخدت وانا باخد دوش باب بيخبط عمر يطلع,male
QULJzs_313.wav,بمتلازمه نقص المناعه الشديد او اس سي اي,male
1BLa2N_480.wav,وهنتفرج على الماتش,male
iOBO4l_2755.wav,وقلم يعني انت قلت لي هات الايباد وهيفرق,male
IxhJOs_129.wav,هي 27 يلا يلا خلاص هي ليله القدر يلا,male
YRIGCY_3015.wav,فخطبت فابيا في الاول كان معترض ولكن كان,male
Iscs2I_1517.wav,"- لا والله فعلًا عاملين شغل جامد جدًا.
- لا لا بجد يعني",male
CZPAnm_760.wav,حدش مات فيها خالص تمام ما حدش مات فيها و,male
UOGviJ_206.wav,‫الفرق إن أنت,male
nrIcXj_1610.wav,"- اه 
- اه إكتب بقى في الحتة دي",male
nUrcbm_763.wav,يعني انا يعني هتلاقي واحد يعني بجد,male
32DrIv_1641.wav,ثقافه تيجي تودي وتاكل فيك وتشرب فيك صحصح,male
ij6GTC_609.wav,وتختم له حياته بخاتمه,male
v8qing_253.wav,فرديه مع جنود وهنا ماشيين على الارض معهم,male
VYlkfA_427.wav,لا ناخبين ولا مرشحين,male
3TU2dA_1110.wav,الدي لانج مش وثق في نفسي والعكس صحيح في,male
mIGcvm_87.wav,المجتمع لكنها بتاذيهم او بتاذي اللي,male
ur1vj2_827.wav,عملته انا هصوم الشهر الجاي كله واحد يعمل,male
As9ss2_447.wav,الله وقلنا عليها المره اللي فاتت في,male
TVA6Zx_850.wav,اللي ساكن فوق هنا رايح يصلي انا نزلت وهو,male
bEKmoo_285.wav,الانسان وبيشتغل بشكل اعمق فعندنا مثلا,male
1sLZ5Y_87.wav,كل اللي,male
JEyGY0_438.wav,‫ بيبقى له شخصية,male
NhPUJw_119.wav,"وضّح ""ميرتون""
إن الاختلال بين القِيَم والأهداف،",male
GGbtRv_1327.wav,اقواما ويضع بها اخرين خلاص خلصت,male
Xx9vhq_844.wav,انا سامي الف قلبه بمدخل اه يقول,male
zosv4k_242.wav,وهيتجوز يمنع نفسه من ان هو ينسى اللي,male
H5v760_1166.wav,انت مالكش اي لمه يعمال يعلمك وعمال يفيدك,male
W2NwGW_1778.wav,تجربه دي مهم الناس طيب انا انا انت انت,male
Qkh2Oz_197.wav,وراح برات البلد مبسوط بحاله وهو مسافر,male
kRI2F8_164.wav,في امتحانات يعني حاجات شفوي يعني الا بقى,male
tS3Snr_1002.wav,نخلص اذا فجاه كده فيها خسفنا خلاص لقارون,male
sa9bGi_313.wav,وشاركوا الحلقه بين اصدقائكم واشتركوا,male
lbrbQo_109.wav,"علاجات للعيون، أو يطحنوا سنانه
.مع مكونات تانية وتتحط على الجروح",male
4OwCdw_76.wav,بتدافع عنهم مين يا ابني لا طل بيهزر في,male
DvLbSI_433.wav,"حياة ""فان جوخ"" في ""آرليس"" بقت مستحيلة.",male
8nsXaA_1147.wav,هي بالفكره دي بقت كانها برج عالي كده ما,male
BoMtkr_2235.wav,السفر ومش محتاجه وقد كانت بس يا محمد,male
YjJeda_2260.wav,ضايع فرصه التاني وما راحش الله ينور عليك,male
Osaajv_694.wav,ساعات بيفلت ساعات ساعات بتلاقيه بياخد مش,male
XsyFnJ_110.wav,كمان كنت اشتغل في شركه فيزا ف دي من,male
QIZBcZ_653.wav,انتم عارفين ده طبعا في مشكله يعني يعني,male
p8Nmqp_1176.wav,منه مش معترض,male
RqRQ3Y_335.wav,"وبالتالي، نحط المِنَح والمساعدات الدولية
في مكانها الصحيح.",male
phehLm_388.wav,واحده بس,male
mfj4GH_374.wav,فمن,male
R3FeO0_201.wav,مُعرّض للجوع والأمراض والقتل،,male
OwZ7Vb_2596.wav,حلو والله,male
jeHJii_53.wav,المجتمع بتاعنا هو ان الانسان صاحب,male
V734bv_29.wav,دولار وهن اللي عم يحاسبوا يعدوا المصاري,male
vw2NgH_44.wav,يلا خلاص بقى هي طلعت ولله ان شاء الله,male
5vDg8m_60.wav,على الشوربه المغليه,male
BRy3rr_525.wav,معقول القيم مجتمعيه واسر فاهم,male
2SfIWM_375.wav,"بنتكلم على
يعني مئات الشركات عنده",male
Q7i9UH_509.wav,له قائد والقائد ده مش في الاول كده,male
MCTAww_911.wav,في دماغك اللي هو ده يعني هو في الاخر,male
YU0Mz2_1991.wav,للست اللي قمه اه اه راح بقى مادي الوحيده,male
xU9GGa_1890.wav,متصور كده بيبقوا خايفين ده يبقى هوجه,male
UHnEGE_180.wav,ودول المشهورين بس يعني.,male
HR0jaX_278.wav,"أو اتنين جنود سايبين الحرب العالمية و""هتلر""،
وبيستكشفوا الصحرا بطياراتهم،",male
nwcs32_126.wav,يعني مهمتنا ان احنا يعني قال لنا انا,male
pqE07q_715.wav,لك اوقات,male
OAluxA_611.wav,"فبدأ يشيل من الـ""نوتات"" دي
الرموز المكررة ويسيبها مرة واحدة بس،",male
jlVjWj_403.wav,ماشي ممكن حد يقرا بقى سوره النمل من,male
olLXq8_125.wav,كتير مفتونين بالسياسات الاشتراكيه,male
U21OY6_1014.wav,في مره من المرات قلت انه يا جماعه انا,male
C2Ch3x_1020.wav,للدين دول يقع مش هيسيبوه في حاله صح انا,male
rUZJdy_736.wav,فقال اخلاق,male
339YIJ_77.wav,"ويستحق ""فولتا""، وبجدارة، إن وحدة قياس
القوة الكهربائية أو الـ""فولت"" يتسمى باسمه.",male
qXeJpd_42.wav,حوالينا في كل حته بيهدد حياه الانسان,male
cGSLZ0_805.wav,"هي تطوير القُدرة العسكرية
اللازمة لتنفيذ هذا الطموح.",male
lmarLZ_377.wav,بنطلون مريحه جدا والمحل نفسه مريح جدا,male
h3Jgii_167.wav,العبريه كانت تقريبا محصوره ببعض الطقوس,male
Le6yYj_257.wav,"الراجل دا بيتكلم عن أي رغبة إنسانية
بتخلّيه في صراع مع ذاته ومع العالم.",male
yEe2Aj_251.wav,بس فانا الحاجات اللي ما بكتب تفاصيلها,male
3La7vX_240.wav,يحس باعراض انسحاب والاعراض هنا هتكون زي,male
d8GR62_1047.wav,عمرو بيجي قدامي بشوفه برغم ان يعني ما,male
biWF6c_445.wav,بتتوجع كده نفس الصوت الطما بيش الطلقه اه,male
AJY2Lb_2198.wav,في الحمى كل,male
5e6Be7_74.wav,قاعد,male
1LScH2_939.wav,هل في عيب ان انا احاول اترقى لا مش عيب,male
nvnDrm_67.wav,بس للأسف كان بيتهزم بشكل فادح.,male
DiMFHf_2287.wav,صاحبي ده كان بيسرق العربيات ده كان شاطر,male
Wceteh_150.wav,طريقة سهلة، وطريقة مُعقّدة.,male
B279XV_2031.wav,‫يوم ما..، هسيبها,male
PenFEM_103.wav,لأ طبعاً,male
SW8NP5_96.wav,سعادتي يعني قال لي بس احنا عايزين نقابلك,male
A9dnT0_903.wav,يعني يا ماما ده هتعملك ايه فيها شرك شويه,male
vZssmG_274.wav,صالة لسماع الأغاني ومشاهدة الرقص،,male
7doAO1_965.wav,فنسخره منكم كما تسخرون هنا يقصد بها يوم,male
ccQn4A_83.wav,ماشي هنقول دلوقتي مين هم الاقارب دول,male
H5q6gT_644.wav,دي حاجه تانيه,male
hxmJvs_1761.wav,عارف الجو ده و نقوم نصلي,male
HtNU0N_1573.wav,ثم,male
7KTsBr_1282.wav,هيجي كمان سنه,male
FyUUdO_336.wav,صح فهنا انا يعني معلش انا اسف لو انا,male
CMNpo4_67.wav,فأنا هأعرّضلك، تقوم انت شايط!,male
eQzzLb_1785.wav,على حاجه في مشهد ما تحرقش لا مش هحرق,male
AJnAUe_2044.wav,انك بتغرق قبل كده تقريبا,male
ZrTXoM_350.wav,2,male
I2CHCW_382.wav,بيحبها وبجد بيبدا ضحي عشانها من منطلق,male
ZT9VBS_580.wav,"- أكبر في الجيب اللي أنت..
- وعقل والله بصراحة اه",male
540oGg_535.wav,وعارف احكام الجهاد وفقه الجهاد يعلم,male
jqo0ej_3175.wav,وتقفلها تاني اوكي او تشغل كي لوجر فتشوف,male
MWptUL_232.wav,هو هيك لحتى اجى التغيير ايمتى ببدايات,male
XEvmNf_401.wav,‫كل من هو مش عارف ايه داخل النار وداخل الجنة,male
ZvMTvg_196.wav,مليارات الدولارات اذا ما حكينا عن الوف,male
XXPrle_271.wav,فالعباده هنا انه يسلم للقدر فيبقى بيعمل,male
y2y0uS_669.wav,زي اما امسك في الحالتين زي كده بقول لك,male
KH574A_195.wav,"يعني أنا أساسًا فاكر المعلومات،
بس مخي منسيهاني؟!""",male
fPklLb_101.wav,اياها لا يجوز لدوله الاحتلال ان ترحل او,male
d5Ax8B_207.wav,بطبيعه الحال اه هو انتم ايه الاستاند اب,male
NopZQa_40.wav,بيكين طب معلش يا محمد فين الانجاز في كده,male
Qdn2x2_560.wav,خالص بس كان يجي لي فكره اكتبها هزار,male
4fhVTm_788.wav,جبنا البيضه احيانا مع الشاي بلبن برده,male
xK8jaS_133.wav,دق السماسي اه ضوء الشماسي وقف,male
AiOnCb_367.wav,الناس تيجي بجد الساعه 10 يقول لك يا باشا,male
vWGJ9H_32.wav,بيدور على عريس,male
O904hz_2209.wav,دول ملك السويتشات دي ايوه عنده حاجات,male
v0m7Sw_1556.wav,اه نص تمول مش نص جاب نص في الكيميا بجد,male
b8IRDS_807.wav,أنت لو معاك مليار جنية,male
WBemQ6_2469.wav,اتصل بنا فتتصل في الخدع دي خلصت بره او,male
99w7qc_2860.wav,فالمهم,male
4zE8Io_660.wav,رجاله,male
XtRulc_52.wav,ده في ناس كتير كمان حبايبي,male
lp71P6_189.wav,ولوكيشن بقى واول مره نزلت لوكيشن بقى,male
Jm7bV1_186.wav,بعدين بحكي لك عن أهمية الفلافل,male
y8yE93_741.wav,سخيفه يعني حتى دلوقتي حد يقول لي مثلا ده,male
bpQYy0_242.wav,"في أماكن متفرقة في ""الصين"".",male
Dsl5H6_97.wav,هعمله فكرت اول حاجه ان تبقى التحدي ده,male
t8TC0M_3669.wav,الواحد يبقى الاكسبرينس اللي انا صو بيه,male
LMRcEH_839.wav,يعني انا ومهام مش قادرين عليها بتعمل,male
KkqO7X_287.wav,من غير تالنز لا هو هو ما فيش حد يقدر,male
AsODkY_600.wav,الحياة الواقعية السريعة,male
uUulun_436.wav,"خطط بتتحكم فيها الدولة
في كل حاجة، زي ما شرحنا،",male
MhbEpl_219.wav,عملتها,male
5Yej5Z_547.wav,اللي احنا مش عايز انط برضو,male
AQcblX_635.wav,مشهد وانت ماشي فيه لان هو في اوضه نومك,male
riLhYx_43.wav,مش هنستحمى احنا النهاردة!,male
Y4EYTE_1305.wav,تك مش حبيبي يا نور العين تعالى تعال في,male
4lmhEP_185.wav,الانتخابات اللي عملوها كان الهدف منها,male
Iwk37D_1117.wav,موتوسيكل هو بيثبت الم اللي بينزل كده,male
qBIwrt_53.wav,عليه وسلم,male
46xFt1_2785.wav,يرعبك اكتر من الجرافيكس اصلا كلها بوكسز,male
O9oo41_707.wav,ومن فوق، يقصفوا القلعة.,male
PGQPn5_385.wav,شاب صغير كنت بحلم بعربيه معينه نفسي وانا,male
If7r2S_446.wav,واللي قبض عليه السوفييت وحبسوه.,male
JWYPi5_582.wav,الاله اللي انتم بتعبدو دي اعداء لي الا,male
FaJRR1_91.wav,دايما ان احنا نقول موضوع الحلقه متعود,male
4PAnAT_151.wav,واقتصاديه اتبنت على هذا الهرمون خلينا,male
i9Qrhi_107.wav,اللي بيكون عليها مدمنين الاستروكس كانهم,male
EM9Iak_296.wav,لروحي فجاه لقيتني لقيتني كبرت فجاه ايوه,male
GJBItO_426.wav,"وفي قلب المدينة، ظهر قانون
يمنع ظهور أي مظهر من مظاهر الحداد.",male
8v9zYE_126.wav,ههه القدره على على على تصعيد الموقف دي,male
j4n6gf_1102.wav,"هي بتجيب المادة الفعالة
من شركة بتاعة مادة فعالة",male
OJaMen_1231.wav,مع كتل من البشر على مستوى العدد وعلى,male
6pv7Fe_928.wav,رد الله كيد الكافر او الفا في نحره واخدم,male
lLxENX_18.wav,يعني موجودين هون نحن ومنزرع درة,male
kHGLr7_632.wav,‫أنت,male
9e36Ma_1489.wav,يعني مش بتبان بشكل رخم يعني فبقول له خلي,male
jahdWq_1622.wav,اللعبه الحلوه مش هتشوف المباريات اصلا,male
PDY2PI_111.wav,وحليوه وحليوه كمان زميل,male
5MUtVo_372.wav,اه اه مش هينفع قام لابس الجاكيت كده قال,male
8Y39Uh_410.wav,القصد بتاعي اه وده شيء كويس مش وحش ان اي,male
2oXoVx_171.wav,الادويه هنا بتشتغل على انها تخفف الاعراض,male
zYykoe_160.wav,شاور من كتر العرق والضرب والدب في حمام,male
BaXt5w_233.wav,محتاجين حاكم قريب منهم وشبههم يحس,male
QiYqxd_374.wav,طول ما انا طالع كل دور بريحه مختلفه ما,male
elZLwL_653.wav,الناس اكتر حاجه بتحترمها في الشغلانه,male
6sfkAj_2754.wav,"جاتلي دعوة برضو قدرًا من عند ربنا سبحانه
وتعالى قلت له يارب عايز أروح إندونيسيا",male
LzyOvd_537.wav,معانا ويلعب معانا اه ما احنا في رله يعني,male
oZkth9_2583.wav,فيه وبيتحب بيتحاسب هو بيحرق ك بيعمل كا,male
SrUyCm_1058.wav,في الحديث ده انما الدنيا لاربعه اكتبوا,male
VSlCFF_212.wav,عارفين قالوا يا موسى ان فيها قوما ايه,male
eXdufA_596.wav,قلقتني فقلت لها ماشي اخد كتير قالت خذ,male
WbXzlp_293.wav,عن ملعب ضرر وده هيخليك اكثر عرضه لتفسير,male
aDbDLY_450.wav,من شويه برضو قلت ان عالم الكوميديا ما,male
dC6JUL_119.wav,الغيره ممكن الانسان الواقي في خطيه,male
JuUhF1_355.wav,الايمان اللي هو انا مؤمنه والايمان في,male
uRJkUA_709.wav,في السماء الاشكال يعني الاسد تبكي لو انت,male
NcqgM8_1384.wav,الخليجي انما قصدي يعني قصدي بيشتغل في,male
Ro1FjD_282.wav,لحد ما نسخن الغاز ده لاكتر من عشر ساعتها,male
w0ZDds_691.wav,فده ده العصر اللي هو اللي احنا اللي هو,male
1ARK1l_12.wav,غازي دمرت حياه ناس كتير جدا فعندنا مثلا,male
IRLSac_1385.wav,تاخدها واعرف انت ناقصك ايه وكمل عليه هي,male
w0BUN5_71.wav,"واللي كان بيرأسها
الناقد الكبير ""سعد الدين وهبة"".",male
9jJiXR_523.wav,الاغتصاب مباحث حلو انت مش عارف هم هيروح,male
cwh4BK_237.wav,فاهم قصدي؟ بس الحالة قبل وبعد دي,male
lpN7C4_346.wav,ويحكوا برمضان في رمضان لا بيتعاملوا مع,male
ZQfyR5_358.wav,راح يعيد إحياء شبابها لروسيا,male
LiFSlP_510.wav,أقل خطورة وأكثر حرية,male
MjFXfT_506.wav,يخوف الموضوع بجد ف الاظهار القوه والنكاح,male
1dP7CK_107.wav,انا حاجات تانيه,male
zdMNDT_1450.wav,"- محستهاش تمام
- لا لا هفهمك",male
qIesgl_2873.wav,روح القديم خاصه المسلسلات اللي كانت,male
wODC0s_413.wav,"وكانت آخر مشكلة،
آخر مشكلة، الـ""باراشوت""، هي اللي قتلته!",male
SHtaEx_102.wav,للسلطان العثماني بسبب اهميتها وبتضم,male
j4qGmr_324.wav,وفعلا انت لما تقرا انت المراه البغيه,male
JkYqku_1123.wav,والناس اه مستثمر الباقي ونعمل هل الشيطان,male
wBiF8d_1001.wav,كسب سباقات والفرقه نفسها,male
K0MX1J_1037.wav,كلنا متفقين ان ابن مصطفى مع محمد عبد,male
pCrytg_841.wav,نقطه في نفس اليوم,male
C7ydtu_132.wav,العادي كده كده بتتفرج على المسلسلات و يا,male
IFIh8r_860.wav,"وبعدين بيبان العنبر
قعدت تخبط بقى جامد وبتاع",male
jI1CzV_1132.wav,بتستفيدي حد في حاجه اول دخل ل تك تبقى,male
JfUSZ3_61.wav,عندك اياها ببي دي اف ل هديك الايام كان,male
